Entity,Code,Date,Total_Deaths,Days5deaths
Croatia,HRV,12-Jan-20,0,
Croatia,HRV,13-Jan-20,0,
Croatia,HRV,14-Jan-20,0,
Croatia,HRV,15-Jan-20,0,
Croatia,HRV,16-Jan-20,0,
Croatia,HRV,17-Jan-20,0,
Croatia,HRV,18-Jan-20,0,
Croatia,HRV,19-Jan-20,0,
Croatia,HRV,20-Jan-20,0,
Croatia,HRV,21-Jan-20,0,
Croatia,HRV,22-Jan-20,0,
Croatia,HRV,23-Jan-20,0,
Croatia,HRV,24-Jan-20,0,
Croatia,HRV,25-Jan-20,0,
Croatia,HRV,26-Jan-20,0,
Croatia,HRV,27-Jan-20,0,
Croatia,HRV,28-Jan-20,0,
Croatia,HRV,29-Jan-20,0,
Croatia,HRV,30-Jan-20,0,
Croatia,HRV,31-Jan-20,0,
Croatia,HRV,01-Feb-20,0,
Croatia,HRV,02-Feb-20,0,
Croatia,HRV,03-Feb-20,0,
Croatia,HRV,04-Feb-20,0,
Croatia,HRV,05-Feb-20,0,
Croatia,HRV,06-Feb-20,0,
Croatia,HRV,07-Feb-20,0,
Croatia,HRV,08-Feb-20,0,
Croatia,HRV,09-Feb-20,0,
Croatia,HRV,10-Feb-20,0,
Croatia,HRV,11-Feb-20,0,
Croatia,HRV,12-Feb-20,0,
Croatia,HRV,13-Feb-20,0,
Croatia,HRV,14-Feb-20,0,
Croatia,HRV,15-Feb-20,0,
Croatia,HRV,16-Feb-20,0,
Croatia,HRV,17-Feb-20,0,
Croatia,HRV,18-Feb-20,0,
Croatia,HRV,19-Feb-20,0,
Croatia,HRV,20-Feb-20,0,
Croatia,HRV,21-Feb-20,0,
Croatia,HRV,22-Feb-20,0,
Croatia,HRV,23-Feb-20,0,
Croatia,HRV,24-Feb-20,0,
Croatia,HRV,25-Feb-20,0,
Croatia,HRV,26-Feb-20,0,
Croatia,HRV,27-Feb-20,0,
Croatia,HRV,28-Feb-20,0,
Croatia,HRV,29-Feb-20,0,
Croatia,HRV,01-Mar-20,0,
Croatia,HRV,02-Mar-20,0,
Croatia,HRV,03-Mar-20,0,
Croatia,HRV,04-Mar-20,0,
Croatia,HRV,06-Mar-20,0,
Croatia,HRV,07-Mar-20,0,
Croatia,HRV,08-Mar-20,0,
Croatia,HRV,11-Mar-20,0,
Croatia,HRV,12-Mar-20,0,
Croatia,HRV,13-Mar-20,0,
Croatia,HRV,14-Mar-20,0,
Croatia,HRV,15-Mar-20,0,
Croatia,HRV,16-Mar-20,0,
Croatia,HRV,17-Mar-20,0,
Croatia,HRV,18-Mar-20,0,
Croatia,HRV,19-Mar-20,0,
Croatia,HRV,20-Mar-20,0,
Croatia,HRV,21-Mar-20,0,
Croatia,HRV,22-Mar-20,0,
Croatia,HRV,23-Mar-20,0,
Croatia,HRV,24-Mar-20,0,
Croatia,HRV,25-Mar-20,1,
Croatia,HRV,26-Mar-20,1,
Croatia,HRV,27-Mar-20,2,
Croatia,HRV,28-Mar-20,3,
Croatia,HRV,29-Mar-20,5,0
Croatia,HRV,30-Mar-20,6,1
Croatia,HRV,31-Mar-20,6,2
Croatia,HRV,01-Apr-20,6,3
Croatia,HRV,02-Apr-20,6,4
Croatia,HRV,03-Apr-20,7,5
Croatia,HRV,04-Apr-20,8,6
Cuba,CUB,12-Mar-20,0,
Cuba,CUB,14-Mar-20,0,
Cuba,CUB,15-Mar-20,0,
Cuba,CUB,18-Mar-20,0,
Cuba,CUB,19-Mar-20,1,
Cuba,CUB,20-Mar-20,1,
Cuba,CUB,21-Mar-20,1,
Cuba,CUB,22-Mar-20,1,
Cuba,CUB,23-Mar-20,1,
Cuba,CUB,24-Mar-20,1,
Cuba,CUB,25-Mar-20,1,
Cuba,CUB,26-Mar-20,1,
Cuba,CUB,27-Mar-20,2,
Cuba,CUB,28-Mar-20,2,
Cuba,CUB,29-Mar-20,3,
Cuba,CUB,30-Mar-20,3,
Cuba,CUB,31-Mar-20,4,
Cuba,CUB,01-Apr-20,6,0
Cuba,CUB,02-Apr-20,6,1
Cuba,CUB,03-Apr-20,6,2
Cuba,CUB,04-Apr-20,6,3
Curacao,CUW,13-Mar-20,0,
Curacao,CUW,20-Mar-20,0,
Curacao,CUW,24-Mar-20,0,
Curacao,CUW,26-Mar-20,1,
Curacao,CUW,27-Mar-20,1,
Curacao,CUW,28-Mar-20,1,
Curacao,CUW,29-Mar-20,1,
Curacao,CUW,30-Mar-20,1,
Curacao,CUW,01-Apr-20,1,
Curacao,CUW,02-Apr-20,1,
Curacao,CUW,03-Apr-20,1,
Curacao,CUW,04-Apr-20,1,
Cyprus,CYP,10-Mar-20,0,
Cyprus,CYP,12-Mar-20,0,
Cyprus,CYP,14-Mar-20,0,
Cyprus,CYP,15-Mar-20,0,
Cyprus,CYP,16-Mar-20,0,
Cyprus,CYP,17-Mar-20,0,
Cyprus,CYP,18-Mar-20,0,
Cyprus,CYP,19-Mar-20,0,
Cyprus,CYP,20-Mar-20,0,
Cyprus,CYP,21-Mar-20,0,
Cyprus,CYP,22-Mar-20,0,
Cyprus,CYP,23-Mar-20,0,
Cyprus,CYP,24-Mar-20,0,
Cyprus,CYP,25-Mar-20,3,
Cyprus,CYP,26-Mar-20,3,
Cyprus,CYP,27-Mar-20,3,
Cyprus,CYP,28-Mar-20,5,0
Cyprus,CYP,29-Mar-20,5,1
Cyprus,CYP,30-Mar-20,6,2
Cyprus,CYP,31-Mar-20,7,3
Cyprus,CYP,01-Apr-20,8,4
Cyprus,CYP,02-Apr-20,9,5
Cyprus,CYP,03-Apr-20,9,6
Cyprus,CYP,04-Apr-20,11,7
Czech Republic,CZE,31-Dec-19,0,
Czech Republic,CZE,01-Jan-20,0,
Czech Republic,CZE,02-Jan-20,0,
Czech Republic,CZE,03-Jan-20,0,
Czech Republic,CZE,04-Jan-20,0,
Czech Republic,CZE,05-Jan-20,0,
Czech Republic,CZE,06-Jan-20,0,
Czech Republic,CZE,07-Jan-20,0,
Czech Republic,CZE,08-Jan-20,0,
Czech Republic,CZE,09-Jan-20,0,
Czech Republic,CZE,10-Jan-20,0,
Czech Republic,CZE,11-Jan-20,0,
Czech Republic,CZE,12-Jan-20,0,
Czech Republic,CZE,13-Jan-20,0,
Czech Republic,CZE,14-Jan-20,0,
Czech Republic,CZE,15-Jan-20,0,
Czech Republic,CZE,16-Jan-20,0,
Czech Republic,CZE,17-Jan-20,0,
Czech Republic,CZE,18-Jan-20,0,
Czech Republic,CZE,19-Jan-20,0,
Czech Republic,CZE,20-Jan-20,0,
Czech Republic,CZE,21-Jan-20,0,
Czech Republic,CZE,22-Jan-20,0,
Czech Republic,CZE,23-Jan-20,0,
Czech Republic,CZE,24-Jan-20,0,
Czech Republic,CZE,25-Jan-20,0,
Czech Republic,CZE,26-Jan-20,0,
Czech Republic,CZE,27-Jan-20,0,
Czech Republic,CZE,28-Jan-20,0,
Czech Republic,CZE,29-Jan-20,0,
Czech Republic,CZE,30-Jan-20,0,
Czech Republic,CZE,31-Jan-20,0,
Czech Republic,CZE,01-Feb-20,0,
Czech Republic,CZE,02-Feb-20,0,
Czech Republic,CZE,03-Feb-20,0,
Czech Republic,CZE,04-Feb-20,0,
Czech Republic,CZE,05-Feb-20,0,
Czech Republic,CZE,06-Feb-20,0,
Czech Republic,CZE,07-Feb-20,0,
Czech Republic,CZE,08-Feb-20,0,
Czech Republic,CZE,09-Feb-20,0,
Czech Republic,CZE,10-Feb-20,0,
Czech Republic,CZE,11-Feb-20,0,
Czech Republic,CZE,12-Feb-20,0,
Czech Republic,CZE,13-Feb-20,0,
Czech Republic,CZE,14-Feb-20,0,
Czech Republic,CZE,15-Feb-20,0,
Czech Republic,CZE,16-Feb-20,0,
Czech Republic,CZE,17-Feb-20,0,
Czech Republic,CZE,18-Feb-20,0,
Czech Republic,CZE,19-Feb-20,0,
Czech Republic,CZE,20-Feb-20,0,
Czech Republic,CZE,21-Feb-20,0,
Czech Republic,CZE,22-Feb-20,0,
Czech Republic,CZE,23-Feb-20,0,
Czech Republic,CZE,24-Feb-20,0,
Czech Republic,CZE,25-Feb-20,0,
Czech Republic,CZE,26-Feb-20,0,
Czech Republic,CZE,27-Feb-20,0,
Czech Republic,CZE,28-Feb-20,0,
Czech Republic,CZE,29-Feb-20,0,
Czech Republic,CZE,01-Mar-20,0,
Czech Republic,CZE,02-Mar-20,0,
Czech Republic,CZE,03-Mar-20,0,
Czech Republic,CZE,04-Mar-20,0,
Czech Republic,CZE,05-Mar-20,0,
Czech Republic,CZE,06-Mar-20,0,
Czech Republic,CZE,07-Mar-20,0,
Czech Republic,CZE,08-Mar-20,0,
Czech Republic,CZE,09-Mar-20,0,
Czech Republic,CZE,10-Mar-20,0,
Czech Republic,CZE,11-Mar-20,0,
Czech Republic,CZE,12-Mar-20,0,
Czech Republic,CZE,13-Mar-20,0,
Czech Republic,CZE,14-Mar-20,0,
Czech Republic,CZE,15-Mar-20,0,
Czech Republic,CZE,16-Mar-20,0,
Czech Republic,CZE,17-Mar-20,0,
Czech Republic,CZE,18-Mar-20,0,
Czech Republic,CZE,19-Mar-20,0,
Czech Republic,CZE,20-Mar-20,0,
Czech Republic,CZE,21-Mar-20,0,
Czech Republic,CZE,22-Mar-20,0,
Czech Republic,CZE,23-Mar-20,1,
Czech Republic,CZE,24-Mar-20,1,
Czech Republic,CZE,25-Mar-20,3,
Czech Republic,CZE,26-Mar-20,6,0
Czech Republic,CZE,27-Mar-20,9,1
Czech Republic,CZE,28-Mar-20,9,2
Czech Republic,CZE,29-Mar-20,11,3
Czech Republic,CZE,30-Mar-20,16,4
Czech Republic,CZE,31-Mar-20,24,5
Czech Republic,CZE,01-Apr-20,31,6
Czech Republic,CZE,02-Apr-20,39,7
Czech Republic,CZE,03-Apr-20,44,8
Czech Republic,CZE,04-Apr-20,53,9
Democratic Republic of Congo,COD,11-Mar-20,0,
Democratic Republic of Congo,COD,14-Mar-20,0,
Democratic Republic of Congo,COD,15-Mar-20,0,
Democratic Republic of Congo,COD,16-Mar-20,0,
Democratic Republic of Congo,COD,17-Mar-20,0,
Democratic Republic of Congo,COD,18-Mar-20,0,
Democratic Republic of Congo,COD,19-Mar-20,0,
Democratic Republic of Congo,COD,20-Mar-20,0,
Democratic Republic of Congo,COD,21-Mar-20,0,
Democratic Republic of Congo,COD,22-Mar-20,1,
Democratic Republic of Congo,COD,23-Mar-20,2,
Democratic Republic of Congo,COD,24-Mar-20,2,
Democratic Republic of Congo,COD,25-Mar-20,3,
Democratic Republic of Congo,COD,26-Mar-20,3,
Democratic Republic of Congo,COD,27-Mar-20,4,
Democratic Republic of Congo,COD,28-Mar-20,4,
Democratic Republic of Congo,COD,29-Mar-20,6,0
Democratic Republic of Congo,COD,30-Mar-20,8,1
Democratic Republic of Congo,COD,31-Mar-20,8,2
Democratic Republic of Congo,COD,01-Apr-20,8,3
Democratic Republic of Congo,COD,02-Apr-20,11,4
Democratic Republic of Congo,COD,03-Apr-20,11,5
Democratic Republic of Congo,COD,04-Apr-20,13,6
Denmark,DNK,31-Dec-19,0,
Denmark,DNK,01-Jan-20,0,
Denmark,DNK,02-Jan-20,0,
Denmark,DNK,03-Jan-20,0,
Denmark,DNK,04-Jan-20,0,
Denmark,DNK,05-Jan-20,0,
Denmark,DNK,06-Jan-20,0,
Denmark,DNK,07-Jan-20,0,
Denmark,DNK,08-Jan-20,0,
Denmark,DNK,09-Jan-20,0,
Denmark,DNK,10-Jan-20,0,
Denmark,DNK,11-Jan-20,0,
Denmark,DNK,12-Jan-20,0,
Denmark,DNK,13-Jan-20,0,
Denmark,DNK,14-Jan-20,0,
Denmark,DNK,15-Jan-20,0,
Denmark,DNK,16-Jan-20,0,
Denmark,DNK,17-Jan-20,0,
Denmark,DNK,18-Jan-20,0,
Denmark,DNK,19-Jan-20,0,
Denmark,DNK,20-Jan-20,0,
Denmark,DNK,21-Jan-20,0,
Denmark,DNK,22-Jan-20,0,
Denmark,DNK,23-Jan-20,0,
Denmark,DNK,24-Jan-20,0,
Denmark,DNK,25-Jan-20,0,
Denmark,DNK,26-Jan-20,0,
Denmark,DNK,27-Jan-20,0,
Denmark,DNK,28-Jan-20,0,
Denmark,DNK,29-Jan-20,0,
Denmark,DNK,30-Jan-20,0,
Denmark,DNK,31-Jan-20,0,
Denmark,DNK,01-Feb-20,0,
Denmark,DNK,02-Feb-20,0,
Denmark,DNK,03-Feb-20,0,
Denmark,DNK,04-Feb-20,0,
Denmark,DNK,05-Feb-20,0,
Denmark,DNK,06-Feb-20,0,
Denmark,DNK,07-Feb-20,0,
Denmark,DNK,08-Feb-20,0,
Denmark,DNK,09-Feb-20,0,
Denmark,DNK,10-Feb-20,0,
Denmark,DNK,11-Feb-20,0,
Denmark,DNK,12-Feb-20,0,
Denmark,DNK,13-Feb-20,0,
Denmark,DNK,14-Feb-20,0,
Denmark,DNK,15-Feb-20,0,
Denmark,DNK,16-Feb-20,0,
Denmark,DNK,17-Feb-20,0,
Denmark,DNK,18-Feb-20,0,
Denmark,DNK,19-Feb-20,0,
Denmark,DNK,20-Feb-20,0,
Denmark,DNK,21-Feb-20,0,
Denmark,DNK,22-Feb-20,0,
Denmark,DNK,23-Feb-20,0,
Denmark,DNK,24-Feb-20,0,
Denmark,DNK,25-Feb-20,0,
Denmark,DNK,26-Feb-20,0,
Denmark,DNK,27-Feb-20,0,
Denmark,DNK,28-Feb-20,0,
Denmark,DNK,29-Feb-20,0,
Denmark,DNK,01-Mar-20,0,
Denmark,DNK,02-Mar-20,0,
Denmark,DNK,03-Mar-20,0,
Denmark,DNK,04-Mar-20,0,
Denmark,DNK,05-Mar-20,0,
Denmark,DNK,06-Mar-20,0,
Denmark,DNK,07-Mar-20,0,
Denmark,DNK,08-Mar-20,0,
Denmark,DNK,09-Mar-20,0,
Denmark,DNK,10-Mar-20,0,
Denmark,DNK,11-Mar-20,0,
Denmark,DNK,12-Mar-20,0,
Denmark,DNK,13-Mar-20,0,
Denmark,DNK,14-Mar-20,0,
Denmark,DNK,15-Mar-20,0,
Denmark,DNK,16-Mar-20,1,
Denmark,DNK,17-Mar-20,1,
Denmark,DNK,18-Mar-20,4,
Denmark,DNK,19-Mar-20,4,
Denmark,DNK,20-Mar-20,6,0
Denmark,DNK,21-Mar-20,9,1
Denmark,DNK,22-Mar-20,13,2
Denmark,DNK,23-Mar-20,13,3
Denmark,DNK,24-Mar-20,24,4
Denmark,DNK,25-Mar-20,32,5
Denmark,DNK,26-Mar-20,34,6
Denmark,DNK,27-Mar-20,41,7
Denmark,DNK,28-Mar-20,52,8
Denmark,DNK,29-Mar-20,65,9
Denmark,DNK,30-Mar-20,72,10
Denmark,DNK,31-Mar-20,77,11
Denmark,DNK,01-Apr-20,90,12
Denmark,DNK,02-Apr-20,104,13
Denmark,DNK,03-Apr-20,123,14
Denmark,DNK,04-Apr-20,139,15
Djibouti,DJI,19-Mar-20,0,
Djibouti,DJI,20-Mar-20,0,
Djibouti,DJI,21-Mar-20,0,
Djibouti,DJI,22-Mar-20,0,
Djibouti,DJI,23-Mar-20,0,
Djibouti,DJI,24-Mar-20,0,
Djibouti,DJI,25-Mar-20,0,
Djibouti,DJI,26-Mar-20,0,
Djibouti,DJI,27-Mar-20,0,
Djibouti,DJI,28-Mar-20,0,
Djibouti,DJI,29-Mar-20,0,
Djibouti,DJI,30-Mar-20,0,
Djibouti,DJI,31-Mar-20,0,
Djibouti,DJI,01-Apr-20,0,
Djibouti,DJI,02-Apr-20,0,
Djibouti,DJI,03-Apr-20,0,
Djibouti,DJI,04-Apr-20,0,
Dominica,DMA,23-Mar-20,0,
Dominica,DMA,24-Mar-20,0,
Dominica,DMA,25-Mar-20,0,
Dominica,DMA,26-Mar-20,0,
Dominica,DMA,27-Mar-20,0,
Dominica,DMA,28-Mar-20,0,
Dominica,DMA,29-Mar-20,0,
Dominica,DMA,30-Mar-20,0,
Dominica,DMA,31-Mar-20,0,
Dominica,DMA,01-Apr-20,0,
Dominica,DMA,02-Apr-20,0,
Dominica,DMA,03-Apr-20,0,
Dominica,DMA,04-Apr-20,0,
Dominican Republic,DOM,31-Dec-19,0,
Dominican Republic,DOM,01-Jan-20,0,
Dominican Republic,DOM,02-Jan-20,0,
Dominican Republic,DOM,03-Jan-20,0,
Dominican Republic,DOM,04-Jan-20,0,
Dominican Republic,DOM,05-Jan-20,0,
Dominican Republic,DOM,06-Jan-20,0,
Dominican Republic,DOM,07-Jan-20,0,
Dominican Republic,DOM,08-Jan-20,0,
Dominican Republic,DOM,09-Jan-20,0,
Dominican Republic,DOM,10-Jan-20,0,
Dominican Republic,DOM,11-Jan-20,0,
Dominican Republic,DOM,12-Jan-20,0,
Dominican Republic,DOM,13-Jan-20,0,
Dominican Republic,DOM,14-Jan-20,0,
Dominican Republic,DOM,15-Jan-20,0,
Dominican Republic,DOM,16-Jan-20,0,
Dominican Republic,DOM,17-Jan-20,0,
Dominican Republic,DOM,18-Jan-20,0,
Dominican Republic,DOM,19-Jan-20,0,
Dominican Republic,DOM,20-Jan-20,0,
Dominican Republic,DOM,21-Jan-20,0,
Dominican Republic,DOM,22-Jan-20,0,
Dominican Republic,DOM,23-Jan-20,0,
Dominican Republic,DOM,24-Jan-20,0,
Dominican Republic,DOM,25-Jan-20,0,
Dominican Republic,DOM,26-Jan-20,0,
Dominican Republic,DOM,27-Jan-20,0,
Dominican Republic,DOM,28-Jan-20,0,
Dominican Republic,DOM,29-Jan-20,0,
Dominican Republic,DOM,30-Jan-20,0,
Dominican Republic,DOM,31-Jan-20,0,
Dominican Republic,DOM,01-Feb-20,0,
Dominican Republic,DOM,02-Feb-20,0,
Dominican Republic,DOM,03-Feb-20,0,
Dominican Republic,DOM,04-Feb-20,0,
Dominican Republic,DOM,05-Feb-20,0,
Dominican Republic,DOM,06-Feb-20,0,
Dominican Republic,DOM,07-Feb-20,0,
Dominican Republic,DOM,08-Feb-20,0,
Dominican Republic,DOM,09-Feb-20,0,
Dominican Republic,DOM,10-Feb-20,0,
Dominican Republic,DOM,11-Feb-20,0,
Dominican Republic,DOM,12-Feb-20,0,
Dominican Republic,DOM,13-Feb-20,0,
Dominican Republic,DOM,14-Feb-20,0,
Dominican Republic,DOM,15-Feb-20,0,
Dominican Republic,DOM,16-Feb-20,0,
Dominican Republic,DOM,17-Feb-20,0,
Dominican Republic,DOM,18-Feb-20,0,
Dominican Republic,DOM,19-Feb-20,0,
Dominican Republic,DOM,20-Feb-20,0,
Dominican Republic,DOM,21-Feb-20,0,
Dominican Republic,DOM,22-Feb-20,0,
Dominican Republic,DOM,23-Feb-20,0,
Dominican Republic,DOM,24-Feb-20,0,
Dominican Republic,DOM,25-Feb-20,0,
Dominican Republic,DOM,26-Feb-20,0,
Dominican Republic,DOM,27-Feb-20,0,
Dominican Republic,DOM,28-Feb-20,0,
Dominican Republic,DOM,29-Feb-20,0,
Dominican Republic,DOM,01-Mar-20,0,
Dominican Republic,DOM,02-Mar-20,0,
Dominican Republic,DOM,07-Mar-20,0,
Dominican Republic,DOM,10-Mar-20,0,
Dominican Republic,DOM,14-Mar-20,0,
Dominican Republic,DOM,15-Mar-20,0,
Dominican Republic,DOM,16-Mar-20,0,
Dominican Republic,DOM,17-Mar-20,0,
Dominican Republic,DOM,18-Mar-20,0,
Dominican Republic,DOM,19-Mar-20,0,
Dominican Republic,DOM,20-Mar-20,0,
Dominican Republic,DOM,21-Mar-20,2,
Dominican Republic,DOM,22-Mar-20,3,
Dominican Republic,DOM,23-Mar-20,3,
Dominican Republic,DOM,24-Mar-20,3,
Dominican Republic,DOM,25-Mar-20,6,0
Dominican Republic,DOM,26-Mar-20,10,1
Dominican Republic,DOM,27-Mar-20,10,2
Dominican Republic,DOM,28-Mar-20,20,3
Dominican Republic,DOM,29-Mar-20,28,4
Dominican Republic,DOM,30-Mar-20,39,5
Dominican Republic,DOM,31-Mar-20,42,6
Dominican Republic,DOM,01-Apr-20,51,7
Dominican Republic,DOM,02-Apr-20,57,8
Dominican Republic,DOM,03-Apr-20,60,9
Dominican Republic,DOM,04-Apr-20,68,10
Ecuador,ECU,31-Dec-19,0,
Ecuador,ECU,01-Jan-20,0,
Ecuador,ECU,02-Jan-20,0,
Ecuador,ECU,03-Jan-20,0,
Ecuador,ECU,04-Jan-20,0,
Ecuador,ECU,05-Jan-20,0,
Ecuador,ECU,06-Jan-20,0,
Ecuador,ECU,07-Jan-20,0,
Ecuador,ECU,08-Jan-20,0,
Ecuador,ECU,09-Jan-20,0,
Ecuador,ECU,10-Jan-20,0,
Ecuador,ECU,11-Jan-20,0,
Ecuador,ECU,12-Jan-20,0,
Ecuador,ECU,13-Jan-20,0,
Ecuador,ECU,14-Jan-20,0,
Ecuador,ECU,15-Jan-20,0,
Ecuador,ECU,16-Jan-20,0,
Ecuador,ECU,17-Jan-20,0,
Ecuador,ECU,18-Jan-20,0,
Ecuador,ECU,19-Jan-20,0,
Ecuador,ECU,20-Jan-20,0,
Ecuador,ECU,21-Jan-20,0,
Ecuador,ECU,22-Jan-20,0,
Ecuador,ECU,23-Jan-20,0,
Ecuador,ECU,24-Jan-20,0,
Ecuador,ECU,25-Jan-20,0,
Ecuador,ECU,26-Jan-20,0,
Ecuador,ECU,27-Jan-20,0,
Ecuador,ECU,28-Jan-20,0,
Ecuador,ECU,29-Jan-20,0,
Ecuador,ECU,30-Jan-20,0,
Ecuador,ECU,31-Jan-20,0,
Ecuador,ECU,01-Feb-20,0,
Ecuador,ECU,02-Feb-20,0,
Ecuador,ECU,03-Feb-20,0,
Ecuador,ECU,04-Feb-20,0,
Ecuador,ECU,05-Feb-20,0,
Ecuador,ECU,06-Feb-20,0,
Ecuador,ECU,07-Feb-20,0,
Ecuador,ECU,08-Feb-20,0,
Ecuador,ECU,09-Feb-20,0,
Ecuador,ECU,10-Feb-20,0,
Ecuador,ECU,11-Feb-20,0,
Ecuador,ECU,12-Feb-20,0,
Ecuador,ECU,13-Feb-20,0,
Ecuador,ECU,14-Feb-20,0,
Ecuador,ECU,15-Feb-20,0,
Ecuador,ECU,16-Feb-20,0,
Ecuador,ECU,17-Feb-20,0,
Ecuador,ECU,18-Feb-20,0,
Ecuador,ECU,19-Feb-20,0,
Ecuador,ECU,20-Feb-20,0,
Ecuador,ECU,21-Feb-20,0,
Ecuador,ECU,22-Feb-20,0,
Ecuador,ECU,23-Feb-20,0,
Ecuador,ECU,24-Feb-20,0,
Ecuador,ECU,25-Feb-20,0,
Ecuador,ECU,26-Feb-20,0,
Ecuador,ECU,27-Feb-20,0,
Ecuador,ECU,28-Feb-20,0,
Ecuador,ECU,29-Feb-20,0,
Ecuador,ECU,01-Mar-20,0,
Ecuador,ECU,02-Mar-20,0,
Ecuador,ECU,03-Mar-20,0,
Ecuador,ECU,05-Mar-20,0,
Ecuador,ECU,06-Mar-20,0,
Ecuador,ECU,09-Mar-20,0,
Ecuador,ECU,10-Mar-20,0,
Ecuador,ECU,11-Mar-20,0,
Ecuador,ECU,14-Mar-20,1,
Ecuador,ECU,15-Mar-20,2,
Ecuador,ECU,16-Mar-20,2,
Ecuador,ECU,17-Mar-20,2,
Ecuador,ECU,18-Mar-20,2,
Ecuador,ECU,19-Mar-20,3,
Ecuador,ECU,20-Mar-20,3,
Ecuador,ECU,21-Mar-20,7,0
Ecuador,ECU,22-Mar-20,7,1
Ecuador,ECU,23-Mar-20,14,2
Ecuador,ECU,24-Mar-20,18,3
Ecuador,ECU,25-Mar-20,27,4
Ecuador,ECU,26-Mar-20,29,5
Ecuador,ECU,27-Mar-20,34,6
Ecuador,ECU,28-Mar-20,41,7
Ecuador,ECU,29-Mar-20,48,8
Ecuador,ECU,30-Mar-20,58,9
Ecuador,ECU,31-Mar-20,62,10
Ecuador,ECU,01-Apr-20,79,11
Ecuador,ECU,02-Apr-20,120,12
Ecuador,ECU,03-Apr-20,120,13
Ecuador,ECU,04-Apr-20,145,14
Egypt,EGY,31-Dec-19,0,
Egypt,EGY,01-Jan-20,0,
Egypt,EGY,02-Jan-20,0,
Egypt,EGY,03-Jan-20,0,
Egypt,EGY,04-Jan-20,0,
Egypt,EGY,05-Jan-20,0,
Egypt,EGY,06-Jan-20,0,
Egypt,EGY,07-Jan-20,0,
Egypt,EGY,08-Jan-20,0,
Egypt,EGY,09-Jan-20,0,
Egypt,EGY,10-Jan-20,0,
Egypt,EGY,11-Jan-20,0,
Egypt,EGY,12-Jan-20,0,
Egypt,EGY,13-Jan-20,0,
Egypt,EGY,14-Jan-20,0,
Egypt,EGY,15-Jan-20,0,
Egypt,EGY,16-Jan-20,0,
Egypt,EGY,17-Jan-20,0,
Egypt,EGY,18-Jan-20,0,
Egypt,EGY,19-Jan-20,0,
Egypt,EGY,20-Jan-20,0,
Egypt,EGY,21-Jan-20,0,
Egypt,EGY,22-Jan-20,0,
Egypt,EGY,23-Jan-20,0,
Egypt,EGY,24-Jan-20,0,
Egypt,EGY,25-Jan-20,0,
Egypt,EGY,26-Jan-20,0,
Egypt,EGY,27-Jan-20,0,
Egypt,EGY,28-Jan-20,0,
Egypt,EGY,29-Jan-20,0,
Egypt,EGY,30-Jan-20,0,
Egypt,EGY,31-Jan-20,0,
Egypt,EGY,01-Feb-20,0,
Egypt,EGY,02-Feb-20,0,
Egypt,EGY,03-Feb-20,0,
Egypt,EGY,04-Feb-20,0,
Egypt,EGY,05-Feb-20,0,
Egypt,EGY,06-Feb-20,0,
Egypt,EGY,07-Feb-20,0,
Egypt,EGY,08-Feb-20,0,
Egypt,EGY,09-Feb-20,0,
Egypt,EGY,10-Feb-20,0,
Egypt,EGY,11-Feb-20,0,
Egypt,EGY,12-Feb-20,0,
Egypt,EGY,13-Feb-20,0,
Egypt,EGY,14-Feb-20,0,
Egypt,EGY,15-Feb-20,0,
Egypt,EGY,16-Feb-20,0,
Egypt,EGY,17-Feb-20,0,
Egypt,EGY,18-Feb-20,0,
Egypt,EGY,19-Feb-20,0,
Egypt,EGY,20-Feb-20,0,
Egypt,EGY,21-Feb-20,0,
Egypt,EGY,22-Feb-20,0,
Egypt,EGY,23-Feb-20,0,
Egypt,EGY,24-Feb-20,0,
Egypt,EGY,25-Feb-20,0,
Egypt,EGY,26-Feb-20,0,
Egypt,EGY,27-Feb-20,0,
Egypt,EGY,28-Feb-20,0,
Egypt,EGY,29-Feb-20,0,
Egypt,EGY,01-Mar-20,0,
Egypt,EGY,02-Mar-20,0,
Egypt,EGY,06-Mar-20,0,
Egypt,EGY,07-Mar-20,0,
Egypt,EGY,09-Mar-20,1,
Egypt,EGY,10-Mar-20,1,
Egypt,EGY,11-Mar-20,1,
Egypt,EGY,12-Mar-20,1,
Egypt,EGY,13-Mar-20,2,
Egypt,EGY,14-Mar-20,2,
Egypt,EGY,15-Mar-20,2,
Egypt,EGY,16-Mar-20,2,
Egypt,EGY,17-Mar-20,2,
Egypt,EGY,18-Mar-20,4,
Egypt,EGY,19-Mar-20,6,0
Egypt,EGY,20-Mar-20,6,1
Egypt,EGY,21-Mar-20,7,2
Egypt,EGY,22-Mar-20,8,3
Egypt,EGY,23-Mar-20,10,4
Egypt,EGY,24-Mar-20,14,5
Egypt,EGY,25-Mar-20,19,6
Egypt,EGY,26-Mar-20,21,7
Egypt,EGY,27-Mar-20,21,8
Egypt,EGY,28-Mar-20,24,9
Egypt,EGY,29-Mar-20,30,10
Egypt,EGY,30-Mar-20,36,11
Egypt,EGY,31-Mar-20,40,12
Egypt,EGY,01-Apr-20,41,13
Egypt,EGY,02-Apr-20,46,14
Egypt,EGY,03-Apr-20,52,15
Egypt,EGY,04-Apr-20,52,16
El Salvador,SLV,19-Mar-20,0,
El Salvador,SLV,20-Mar-20,0,
El Salvador,SLV,21-Mar-20,0,
El Salvador,SLV,22-Mar-20,0,
